url_post,username,komentar,tanggal_komentar
https://www.instagram.com/p/DSpUT9NAXOP/,papaaa_tiri,"Rak usom neng nggonku kerjo, nek semono iso* langsung bangkrut wwkwk",2025-12-25 05:43:13
https://www.instagram.com/p/DSpUT9NAXOP/,ssideurci,belom di potong bpjs dan pajak wkwkwk,2025-12-25 05:37:27
https://www.instagram.com/p/DSpUT9NAXOP/,kolorijo8664,Untung 3.7jt untuk sswasta ya . Yg honorer itu gaji500rb/bln apa rak lemessss jauh bgt dari UMK😂,2025-12-25 05:27:39
https://www.instagram.com/p/DSpUT9NAXOP/,lokerjateng.id,🔥🔥🔥🔥🔥,2025-12-25 05:06:49
https://www.instagram.com/p/DSpUT9NAXOP/,mas_roe17,Kudu golek sampingan ndi neh Iki lurh @agustinawilujengp 😢,2025-12-25 05:06:21
https://www.instagram.com/p/DSpUT9NAXOP/,jujurwibawa,UMK ZIMBABWE TEKAN PIRO YA SAIKI😂,2025-12-25 04:59:24
https://www.instagram.com/p/DSpUT9NAXOP/,nofalafs,"3,7jt Won",2025-12-25 04:57:46
https://www.instagram.com/p/DSpUT9NAXOP/,hendry_stwan,Bri moo 😍,2025-12-25 03:38:12
https://www.instagram.com/p/DSpUT9NAXOP/,panser_biru_gengster,Kerjo 5 taun kok gaji iseh ajek 3 juta,2025-12-25 03:23:23
https://www.instagram.com/p/DSpUT9NAXOP/,fiqi53,Iseh sak ngisore dki jabar jatim padal ya butuhane podo,2025-12-25 03:18:53
https://www.instagram.com/p/DSpUT9NAXOP/,alexfarera,"Gur ganti ongkone,bariki kbthn diundak ke kbh....akhire dampak e ga pernah kroso....kyo pdo wae mben tahun .....😂😂😂",2025-12-25 02:23:05
https://www.instagram.com/p/DSpUT9NAXOP/,erwiin_wijaya,😄😄😄😄😄,2025-12-25 02:00:53
https://www.instagram.com/p/DSpUT9NAXOP/,rizkyismail98,"Peeehh sambato, giliran pindah Vietnam peeeeehhhhhh",2025-12-25 01:41:08
https://www.instagram.com/p/DSpUT9NAXOP/,leonjojo2023,Alhamdulillah 🙌,2025-12-25 01:20:27
https://www.instagram.com/p/DSpUT9NAXOP/,prakoso721,Banyak bersyukur 🙌,2025-12-25 01:19:20
https://www.instagram.com/p/DSpUT9NAXOP/,lambangpamungkas20,"Dunia fnb kpn UMK min😂.2,5 tersenyum melihat imi😂",2025-12-25 00:47:33
https://www.instagram.com/p/DSpUT9NAXOP/,harriscahyon,D syukuri iseh akeh sek gaji d bawah kui ora sambat wae...,2025-12-25 00:43:10
https://www.instagram.com/p/DSpUT9NAXOP/,tomomuhai,Alhamdulillah 👏🔥,2025-12-25 00:33:48
https://www.instagram.com/p/DSpUT9NAXOP/,the_gunners08,Info loker,2025-12-25 00:32:11
https://www.instagram.com/p/DSpUT9NAXOP/,slvisterdanu,Kancane kancaku neng jepang umr e 26jt min,2025-12-25 00:09:46
https://www.instagram.com/p/DSpUT9NAXOP/,lisfitriya,Walopun ga masuk dalam sektoral diatas. Minimal gapok ikut naik lagi dikit gpp. Disyukuri. Daripada ga naik sama sekali. Semoga perekonomian dunia segera membaik. Imbasnya ekonomi kita ikut meningkat.😍,2025-12-25 00:01:08
https://www.instagram.com/p/DSpUT9NAXOP/,tunder_honesty_26,Nanggung knp ga 4😂,2025-12-24 23:51:26
https://www.instagram.com/p/DSpUT9NAXOP/,dessyrv_,Asal Ibu Bapak senang,2025-12-24 23:20:19
https://www.instagram.com/p/DSpUT9NAXOP/,afif_0707,Wagu,2025-12-24 23:00:44
https://www.instagram.com/p/DSpUT9NAXOP/,riansadega7,Alhamdulillah tahun ngarep umr mundak ☺,2025-12-24 22:51:30
https://www.instagram.com/p/DSpUT9NAXOP/,mrs_merlinda,"Klo kerja tahan ijazah itu gimana, apa boleh ya spt itu",2025-12-24 22:50:01
https://www.instagram.com/p/DSpUT9NAXOP/,kona_coffeeshop,Alhamdulillah 🙌,2025-12-24 22:37:03
https://www.instagram.com/p/DSpUT9NAXOP/,sinikuuuberesin_yaaa,❤️😍😍,2025-12-24 22:32:15
https://www.instagram.com/p/DSpUT9NAXOP/,ammaradisty,Yang naik...naik terus... yg dibawah yaa dibawah trs ga brubah😂.,2025-12-24 22:29:27
https://www.instagram.com/p/DSpUT9NAXOP/,mrzqkbr96_,🙌,2025-12-24 21:59:10
https://www.instagram.com/p/DSpUT9NAXOP/,pamungkas.deny,Jos,2025-12-24 21:54:49
https://www.instagram.com/p/DSpUT9NAXOP/,adtyanrrhma,@aguskur_69,2025-12-24 21:50:39
https://www.instagram.com/p/DSpUT9NAXOP/,_afifudinsonif,🔥🔥🔥🔥🔥,2025-12-24 21:48:39
https://www.instagram.com/p/DSpUT9NAXOP/,papsyaa__,Ndang pindah kerjo nek semarang bolo 👏,2025-12-24 21:13:23
https://www.instagram.com/p/DSpUT9NAXOP/,rizkyanggoromw1990,Guru?,2025-12-24 21:08:58
https://www.instagram.com/p/DSpUT9NAXOP/,abu.abu.tokek,"Guru dan dosen, tetap 1,5 juta alhamdulillah, semoga generasi muda tambah bersemngat main game nya",2025-12-24 21:07:11
https://www.instagram.com/p/DSpUT9NAXOP/,adityavitto_,Sitik ik,2025-12-24 20:59:49
https://www.instagram.com/p/DSpUT9NAXOP/,shofie_filoshofie,Guru  ikut mana ini,2025-12-24 20:57:31
https://www.instagram.com/p/DSpUT9NAXOP/,p_steinmeijer_al_ikhsan,Alhamdulilah,2025-12-24 20:42:54
https://www.instagram.com/p/DSpUT9NAXOP/,van_shofimubarok,"Gaji segitu karyawan nya sedikit.. lebih banyak pengangguran apalagi kerja serabutan pemerintah ga adil nanti biar diadili sama tuhan makanya hidupnya merasa berkurang.. apalagi para pejabat banyak yg korupsi triliunan, herman2",2025-12-24 20:41:45
https://www.instagram.com/p/DSpUT9NAXOP/,alvinesiaa,info loker semarang,2025-12-24 20:40:32
https://www.instagram.com/p/DSpUT9NAXOP/,dewe_wani25,@irfanfaizaladil96 panggah 2 juta tok 😂 10 thn kuwi kerjo po pengabdian😂🤭🤭,2025-12-24 20:38:50
https://www.instagram.com/p/DSpUT9NAXOP/,delimaa_s,Alhamdulillah.,2025-12-24 20:37:29
https://www.instagram.com/p/DSpUT9NAXOP/,wallverin_,Jaga toko 2 juta,2025-12-24 20:36:20
https://www.instagram.com/p/DSpUT9NAXOP/,daiylilsun,genepin gksi min jadi 4jt wkwkwk,2025-12-24 20:29:26
https://www.instagram.com/p/DSpUT9NAXOP/,rachmat_adhim,Percuma UMR naik perusahaan aja ada yg kasih gaji di bawah UMR,2025-12-24 20:23:55
https://www.instagram.com/p/DSpUT9NAXOP/,budisantoso670,"Alhamdulillah 😍 akhirnya bisa diatas 6,5% semoga dipertahankan trus",2025-12-24 20:21:07
https://www.instagram.com/p/DSpUT9NAXOP/,_vannndika,Pegawai toko (retail dll) : 👀☠️,2025-12-24 20:20:57
https://www.instagram.com/p/DSpUT9NAXOP/,lista2748,Apakah gaji swakelola pemerintahan ikut naik,2025-12-24 20:19:30
https://www.instagram.com/p/DSpUT9NAXOP/,miftahurrohim007,Alhamdulillah,2025-12-24 20:16:51
https://www.instagram.com/p/DSpUT9NAXOP/,ade_prasaji,"Alhamdulillah iseh iso kerjo, iseh akeh seng rekoso golek gawean",2025-12-24 20:15:05
https://www.instagram.com/p/DSpUT9NAXOP/,inutomo__,@amri_luqman,2025-12-24 20:14:26
https://www.instagram.com/p/DSpUT9NAXOP/,ergi_aryodi,gokil 👏,2025-12-24 20:10:37
https://www.instagram.com/p/DSpUT9NAXOP/,seamix77,"7,3👏",2025-12-24 20:07:54
https://www.instagram.com/p/DSpUT9NAXOP/,christiyanto_hs,Alhamdulillah,2025-12-24 20:06:54
https://www.instagram.com/p/DSpUT9NAXOP/,twomasnotthomas,lha sing BUMC melu po gak ki min paimin?,2025-12-24 20:04:22
https://www.instagram.com/p/DSpUT9NAXOP/,alvirawidyastuti,Guru honorer?,2025-12-24 20:01:19
https://www.instagram.com/p/DSpUT9NAXOP/,3hand0k0,induatri garmen jd brp? beda 4-20rban aja?,2025-12-24 19:58:56
https://www.instagram.com/p/DSpUT9NAXOP/,dediann,mantapp,2025-12-24 19:51:18
https://www.instagram.com/p/DSpUT9NAXOP/,apriy8282,"Alhamdulillah naik , sayang ny ak bergelut d fnb bersyukur aj lah",2025-12-24 19:50:57
https://www.instagram.com/p/DSpUT9NAXOP/,arikusmanto91,Gaji nya cuma buat kaum buruh seseorang 😂,2025-12-24 19:49:11
https://www.instagram.com/p/DSpUT9NAXOP/,oemiwahyuni,Heleh heleh ssk rego² bakalan mundak Kabeh meneh,2025-12-24 19:48:30
https://www.instagram.com/p/DSpUT9NAXOP/,beny_juniawan,Rak ngaruh koyok go aku ngene kie... Nasip pekerja kasar 😂,2025-12-24 19:45:48
https://www.instagram.com/p/DSpUT9NAXOP/,brambang_goreng_mbaknu,❤️❤️❤️,2025-12-24 19:45:38
https://www.instagram.com/p/DSpUT9NAXOP/,vividwinurf,Ga ngaruh buat karyawan toko hiks,2025-12-24 19:41:42
https://www.instagram.com/p/DSpUT9NAXOP/,bernard_ryanw,Puji Tuhan,2025-12-24 19:37:02
https://www.instagram.com/p/DSpUT9NAXOP/,va__cu,inflasinya naik berapa persen?,2025-12-24 19:35:42
https://www.instagram.com/p/DSpUT9NAXOP/,ilhamdzik,"Umr naik signifikan sampe setara swiss, aliasss",2025-12-24 19:32:55
https://www.instagram.com/p/DSpUT9NAXOP/,grryy_panss,Sego kucing mundak ra ngene ki?? 😂,2025-12-24 19:32:02
https://www.instagram.com/p/DSpUT9NAXOP/,celorteplok,PNS bisa naik tiap tahun kayak buruh gak ya? 😢,2025-12-24 19:31:52
https://www.instagram.com/p/DSpUT9NAXOP/,yustrianto89,Apa daya yang gaji harian tapi pengeluaran UMR,2025-12-24 19:26:31
https://www.instagram.com/p/DSpUT9NAXOP/,luftipras,Potonganne melu akeh juga 😂,2025-12-24 19:26:27
https://www.instagram.com/p/DSpUT9NAXOP/,jxskxwp007,Semoga bisa ditaati dan dijalankan banyak sektor usaha,2025-12-24 19:25:30
https://www.instagram.com/p/DSpNJLdgYuK/,sieoulebon,Sugeng Natal Bu Wali 🙏🏻🎄🎅🏻,2025-12-24 20:18:11
https://www.instagram.com/p/DSpNJLdgYuK/,penitipananjingsemaranghiroki,🙏🎄🎅🎄🙏,2025-12-24 22:29:05
https://www.instagram.com/p/DSpNJLdgYuK/,sagita_tuti,Selamat natal,2026-01-02 18:19:08
https://www.instagram.com/p/DSpNJLdgYuK/,irenesiahaan,"Selamat Natal, Ibu.. 🎅🏻🎄
Damai & sukacita Natal bagi kita semua",2025-12-24 19:26:52
https://www.instagram.com/p/DSpNJLdgYuK/,sarah_putriayuningtyas,Selamat Natal ibu  Tuhan Yesus memberkati 🎄🥰,2025-12-24 21:02:55
https://www.instagram.com/p/DSpNJLdgYuK/,bay_byday,"Selamat Natal!
Semoga kedamaian dan kebahagiaan Natal menyertai kita semua. 🎄✨",2025-12-25 12:44:17
https://www.instagram.com/p/DSpNJLdgYuK/,adi.priyono.adi,Selamat Natal Ibu Walkot kuh... Berkah Dalem ❤️🔥,2025-12-24 21:41:06
https://www.instagram.com/p/DSpNJLdgYuK/,t.sisi_n,Merry Christmas Ibu Walkot @agustinawilujengp semoga sekeluarga di berkati dan damai sukacita di natal tahun ini. Tuhan Yesus Memberkati 😇🎄,2025-12-24 19:09:37
https://www.instagram.com/p/DSpNJLdgYuK/,agustinusoky,Sugeng Natal Bu wali🙏,2025-12-24 22:12:19
https://www.instagram.com/p/DSpNJLdgYuK/,melkhiorgedo,"❤️🔥 'kasih yg mempersatukan' Gloria, haleluya!",2025-12-25 04:12:02
https://www.instagram.com/p/DSpNJLdgYuK/,harta_gembul,"Selamat Natal Ibu Walikota😇🙏, semoga Natal memberikan damai, sejahtera, dan kegembiraan untuk qta semua🙏🙏🙏",2025-12-25 09:39:23
https://www.instagram.com/p/DSo1SxFAfsv/,black1889mamba,Wow ini buzzer semua ya?,2025-12-28 07:52:52
https://www.instagram.com/p/DSo1SxFAfsv/,rizki.hermawan89,"Keren, jadi makin tenang liburan di Semarang",2025-12-25 04:00:33
https://www.instagram.com/p/DSo1SxFAfsv/,sekarlwangi,Semoga Nataru berjalan lancar tanpa kendala,2025-12-25 04:02:37
https://www.instagram.com/p/DSo1SxFAfsv/,ginalputri,"Posko lengkap, warga jadi merasa diperhatikan",2025-12-25 04:01:37
https://www.instagram.com/p/DSo1SxFAfsv/,miftahullzaanah,Liburan jadi lebih tenang,2025-12-25 04:02:14
https://www.instagram.com/p/DSo1SxFAfsv/,tarilnuraini,Salut buat semua petugas yang siaga,2025-12-25 04:01:06
https://www.instagram.com/p/DSoS1OyAVL4/,andhikasmg1932,Hongkong - Semarang 🔥,2025-12-24 10:04:55
https://www.instagram.com/p/DSoS1OyAVL4/,kopipetani,❤️,2025-12-24 09:42:53
https://www.instagram.com/p/DSoS1OyAVL4/,anggitaep,Menunggu direct bangkok🙌,2025-12-24 10:06:32
https://www.instagram.com/p/DSoS1OyAVL4/,_rahmawhat,Yeayy asikk🔥,2025-12-24 10:06:56
https://www.instagram.com/p/DSoS1OyAVL4/,lalandutty,Yok ke SIN @rosydamayanti @xwyxwillyxxyz,2025-12-24 10:24:34
https://www.instagram.com/p/DSoS1OyAVL4/,prsnwn2710,"24 Januari 2026
SRG - SIN 1.2xx.xxx
SUB - SIN 8xx.xxx",2025-12-24 10:06:27
https://www.instagram.com/p/DSoS1OyAVL4/,nitawashere_,yeay akhirnya bisa balik smg cepet tanpa make kereta dr bkk😍,2025-12-24 10:04:11
https://www.instagram.com/p/DSoS1OyAVL4/,k.a.y.u.r.a,Nice,2025-12-24 12:37:17
https://www.instagram.com/p/DSoS1OyAVL4/,gajayana45,"xiemen to CHina donk, di push, dan royal Bruneii",2025-12-24 10:10:23
https://www.instagram.com/p/DSoS1OyAVL4/,alfona,Landasannya di perpanjang dulu lah biar A380 bisa terbang,2025-12-24 11:21:54
https://www.instagram.com/p/DSoS1OyAVL4/,edoposo,"Dan perlu diingat, harga dari sin ke srg jauh lebih mahal.",2025-12-24 11:51:56
https://www.instagram.com/p/DSoS1OyAVL4/,worldwide_autosport_300mphbus,"Salam dukung Otomotif Sport Tercepat Tercanggih Di Darat yang Sesungguhnya yaitu Transportasi Umum BIS, [ Bukan Kereta api atau mobil dan sepeda motor ] || 🏁🚍🏁 - Salam Teknologi 🚀🚀 Salam Dukung Semua BIS Besar 260 MPH Tercepat Balapan Diseluruh Dunia 🌐 Karena yang Sebenarnya Otomotif Sport Balap Tercepat Tercanggih dan paling stabil untuk manuver nganan-ngiri serta paling tepat & paling kuat untuk Tercepat Cakap Balap Super Cepat Sangat Tepat Waktu diatas 200Mph Diseluruh Jalanan Diseluruh Dunia 🌐 Adalah Transportasi Umum BIS / BUS 260MPH. [ Bukan Kereta api atau mobil dan sepeda motor ] || 🏁🚍🛣️🛣️🚍🏁 - Salam Teknologi 🚀🚀 Salam dukung Otomotif Sport Balap Tercepat Tercanggih yang Sebenarnya yaitu Transportasi Umum BIS=JetDarat. #SalamDukungSemuaBisBesar260MPHdiSeluruhDunia🌐 #SemuaJalananDanTollDiseluruhDuniaAslinyaMilikOtomotifSportYangSebenarnyaYaituTransportasiUmumBisDanTruck ||| #SalamGenenasiModernAntiKendaraanPribadi",2025-12-24 14:02:37
https://www.instagram.com/p/DSoS1OyAVL4/,worldwide_autosport_300mphbus,"Salam Generasi Maju Modern Anti Kendaraan Pribadi. Semua kendaraan pribadi pasti akan musnah Dan binasa serta lenyap dari muka bumi ini untuk selama-lamanya. Lawan kemacetan semua kendaraan pribadi mobil dan sepeda motor sekarang juga harus dimusnahkan dan dihabisi untuk selama-lamanya! #SalamGenenasiModernAntiKendaraanPribadi - #SemuaJalananDanTollDiseluruhDuniaAslinyaMilikOtomotifSportYangSebenarnyaYaituTransportasiUmumBisDanTruck #SalamDukungSemuaBisBesar260MPHdiSeluruhDunia 🌐 Karena yang Sebenarnya Otomotif Sport Balap Tercepat Tercanggih dan paling stabil untuk manuver oleng serta paling tepat Dan paling aman untuk Balapan super cepat sangat tepat waktu diatas 200Mph Diseluruh Jalanan Diseluruh Dunia 🌐🏁🚍🛣️🛣️🚍🏁🌐 Adalah Transportasi Umum BIS / BUS 260MPH.
( Bukan kereta api atau mobil dan sepeda motor ). #SalamDukungOtomotifSportTercepatTercanggihYangSebenarnyaYaituTransportasiUmumBIS #SalamGenerasiModernAntiKendaraanPribadi",2025-12-24 14:02:40
https://www.instagram.com/p/DSoS1OyAVL4/,galihsuryo__,🔥🔥,2025-12-28 13:13:44
https://www.instagram.com/p/DSoS1OyAVL4/,duriankholil,Wayahe kiii 😍,2025-12-27 18:10:29
https://www.instagram.com/p/DSoS1OyAVL4/,liaanggunpratiwi,Alhirnya 🔥🔥👏,2025-12-25 18:21:30
https://www.instagram.com/p/DSoS1OyAVL4/,fruitenan,scoot cuy @nkanditaa,2025-12-25 08:48:56
https://www.instagram.com/p/DSoS1OyAVL4/,alcawi_,Bangkok dong 😢 biar ga bonvos bolak balik,2025-12-25 00:22:20
https://www.instagram.com/p/DSoS1OyAVL4/,neekoisemarang,❤️❤️❤️❤️❤️,2025-12-24 18:56:14
https://www.instagram.com/p/DSoS1OyAVL4/,shoubil_khaq,Palembang-Semarang 😁,2025-12-24 16:48:33
https://www.instagram.com/p/DSoS1OyAVL4/,wprimww,tetep pilih berangkat dari jkt atau sby sih,2025-12-24 13:12:28
https://www.instagram.com/p/DSoS1OyAVL4/,dhenmas_ichal,1.2 tanpa bagasi... Koper mu pie bolo?,2025-12-24 13:09:35
https://www.instagram.com/p/DSoS1OyAVL4/,herspot.smg,lho engga bahaya tah 😂,2025-12-24 12:59:07
https://www.instagram.com/p/DSoS1OyAVL4/,tjerry35,Manteeeeepppp ga perlu transit..matur nuwun @kemenhub151,2025-12-24 12:27:09
https://www.instagram.com/p/DSoS1OyAVL4/,f_andredc7,Ke Kuala Lumpur lagi min utk maskapai @malindoair alias batik OD di sore hari @semarangairport,2025-12-24 11:57:49
https://www.instagram.com/p/DSoS1OyAVL4/,edoposo,Tidak tiap hari jadwalnya.,2025-12-24 11:51:09
https://www.instagram.com/p/DSoS1OyAVL4/,wbudipurwoko21,Mantsb... nih bisa lnjut overlsnd malay dll,2025-12-24 11:49:00
https://www.instagram.com/p/DSoS1OyAVL4/,julianani16,Semarang Vietnam,2025-12-24 11:48:19
https://www.instagram.com/p/DSoS1OyAVL4/,semoga_berkah80,Hongkong singapura semarang,2025-12-24 11:47:02
https://www.instagram.com/p/DSoS1OyAVL4/,semoga_berkah80,Alhamdulillah yang kita tunggu tunggu..,2025-12-24 11:46:37
https://www.instagram.com/p/DSoS1OyAVL4/,dwi_arifianto_126,😍😍😍,2025-12-24 11:28:49
https://www.instagram.com/p/DSoS1OyAVL4/,fatkhiisz,@scroberi cant wait wkwk,2025-12-24 10:37:41
https://www.instagram.com/p/DSoS1OyAVL4/,zambam27,Mantap,2025-12-24 10:14:42
https://www.instagram.com/p/DSnEZ5okm8R/,ginalputri,Langkah Pemkot Semarang ini patut diapresiasi karena menunjukkan komitmen nyata dalam menjaga keamanan dan kenyamanan masyarakat selama Nataru,2025-12-24 10:25:16
https://www.instagram.com/p/DSnEZ5okm8R/,finalayuning,Apresiasi setinggi-tingginya untuk seluruh petugas yang tetap siaga demi kelancaran perayaan Natal dan Tahun Baru,2025-12-24 10:27:04
https://www.instagram.com/p/DSnEZ5okm8R/,sekarlwangi,Peninjauan langsung ke lapangan membuktikan keseriusan pemerintah dalam memastikan kesiapan personel dan fasilitas,2025-12-24 10:26:14
https://www.instagram.com/p/DSnEZ5okm8R/,febriiyansyahhh,Kehadiran posko pengamanan di titik strategis tentu membuat masyarakat dan pendatang merasa lebih aman dan tenang,2025-12-24 10:26:40
https://www.instagram.com/p/DSnEZ5okm8R/,miftahullzaanah,Sinergi lintas instansi seperti ini menjadi contoh kolaborasi yang baik demi pelayanan publik yang maksimal,2025-12-24 10:25:49
https://www.instagram.com/p/DSmWQXLEhOC/,elriza_fahmia,Semarang surabaya diskon dong,2025-12-24 06:44:52
https://www.instagram.com/p/DSmWQXLEhOC/,satriagprz,adakah sila keadilan sosial bagi warga negara timur raya selatan jaya? ternyata tidak ada saudara saudara,2025-12-23 22:10:05
https://www.instagram.com/p/DSmWQXLEhOC/,agus_fty,Nunggu info diskon lebaran min 👏,2025-12-26 19:04:30
https://www.instagram.com/p/DSmWQXLEhOC/,sinikuuuberesin_yaaa,❤️😍😍,2025-12-24 12:37:02
https://www.instagram.com/p/DSmWQXLEhOC/,cornellius_nh,Ini namanya dis kon tol😂 kalau banyumanik surabaya ndak ada dis kon tol ya?,2025-12-23 16:20:39
https://www.instagram.com/p/DSmWQXLEhOC/,meylisasalsabilah,Mantap 👍 diskon tol sangat membantu pemudik akhir tahun,2025-12-24 04:57:00
https://www.instagram.com/p/DSmWQXLEhOC/,memeilia_,Surabaya semarang semarang surabayaa dong diskon juga,2025-12-27 06:51:47
https://www.instagram.com/p/DSmWQXLEhOC/,ginalputri,"Terima kasih, perjalanan jadi lebih hemat dan nyaman",2025-12-24 04:57:27
https://www.instagram.com/p/DSmWQXLEhOC/,tarilnuraini,Kabar baik buat keluarga yang mudik lewat Trans Jawa,2025-12-24 04:58:55
https://www.instagram.com/p/DSmWQXLEhOC/,adedaryanto,Kalau nggak sampai ujung keluar tolnya ga dapet diskon kah?,2025-12-25 06:16:42
https://www.instagram.com/p/DSmWQXLEhOC/,naylalrizkina,Kebijakan yang tepat di momen liburan Natal dan Tahun Baru,2025-12-24 04:57:55
https://www.instagram.com/p/DSmWQXLEhOC/,rizki.hermawan89,Semoga lalu lintas jadi lebih lancar dengan adanya diskon ini,2025-12-24 04:58:20
https://www.instagram.com/p/DSmWQXLEhOC/,bayuln,Apakah hari ini masih diskon,2025-12-24 05:27:04
https://www.instagram.com/p/DSmWQXLEhOC/,new_mr_gajek_reborn,Awas Jangan Nyebut Diskon Tol! 🗿,2025-12-24 09:52:40
https://www.instagram.com/p/DSl4z2CElTF/,finalayuning,Selamat kepada seluruh penerima Anugerah Wanita Puspakarya 2025. Dedikasi dan kerja keras panjenengan semua sungguh menginspirasi,2025-12-23 14:13:35
https://www.instagram.com/p/DSl4z2CElTF/,derivahbiter,Selamat dan sukses untuk yg menginspirasi👍👍❤️❤️,2026-01-02 09:30:15
https://www.instagram.com/p/DSl4z2CElTF/,duo.djuanda,Terima kasih untuk kesempatan yang diberikan kepada saya untuk main wayang bersama semua perempuan hebat ❤️🙏🏽,2025-12-24 09:56:40
https://www.instagram.com/p/DSl4z2CElTF/,sekarlwangi,Apresiasi setinggi-tingginya kepada Pemkot Semarang atas ruang dan penghargaan bagi perempuan hebat yang telah berkarya untuk masyarakat,2025-12-23 14:12:34
https://www.instagram.com/p/DSl4z2CElTF/,febriiyansyahhh,"Tema “Wanita Semarang Unggul, Inovatif, dan Inspiratif” benar-benar tercermin dari para penerima penghargaan",2025-12-23 14:13:07
https://www.instagram.com/p/DSl4z2CElTF/,meylisasalsabilah,"Penghargaan ini bukan hanya simbol, tetapi juga pengakuan atas dampak nyata perempuan di berbagai bidang kehidupan",2025-12-23 14:14:03
https://www.instagram.com/p/DSl4z2CElTF/,miftahullzaanah,Anugerah Wanita Puspakarya 2025 menjadi bukti nyata bahwa perempuan Semarang adalah agen perubahan yang tangguh dan menginspirasi,2025-12-23 14:12:08
https://www.instagram.com/p/DSkD3ezkgEK/,penitipananjingsemaranghiroki,🥳,2025-12-22 20:09:29
https://www.instagram.com/p/DSkD3ezkgEK/,febriiyansyahhh,"Wah keren banget acaranya, wajib datang nih",2025-12-22 21:08:09
https://www.instagram.com/p/DSkD3ezkgEK/,ginalputri,"Lokasinya asik, acaranya pasti meriah",2025-12-22 21:09:58
https://www.instagram.com/p/DSkD3ezkgEK/,dojunnn,"penak ning balaikota, tengah kota ngunu malah pindah 😂",2025-12-23 23:22:49
https://www.instagram.com/p/DSkD3ezkgEK/,ravhi_18tha2setjiaone,inpo rangkain acara nya min,2025-12-23 06:38:35
https://www.instagram.com/p/DSkD3ezkgEK/,meylisasalsabilah,Semoga acaranya lancar dan ramai pengunjung,2025-12-22 21:09:15
https://www.instagram.com/p/DSkD3ezkgEK/,finalayuning,Bangga jadi bagian dari cerita Kota Semarang,2025-12-22 21:08:35
https://www.instagram.com/p/DSkD3ezkgEK/,lina_210293,Ini beneran ada for twenty??,2025-12-23 14:00:17
https://www.instagram.com/p/DSkD3ezkgEK/,daffa_yulianto25,"Tolong bu @agustinawilujengp ini hari ada armada perpal rute Cangkiran tawang k4 arah tawang perpal sekitar armata, arah Cangkiran perpal di Petek arah stasiun poncol ksian armada sudah sakit sakitan msih aja beroperasi di paksa jalan juga drever kadang sering ugal-ugalan terutama feeder numpang kyok wong kesurupan, ksihan nyawa keselamtan penumpang no 1 feeder microbus k7 genuk kmrin pernah serempet anak SMP sekitar sedanyu tugu sama gasem angger asal belok2 aja tdk mengetahui ada pengendara lain lewat situ hampir keserempet PTA Jude's mintak ampunn orang tua aja di bentak anak kecil, juga mengalami begini penumpang bru naik msuk bus Sudah bilang ayo brti mau jalan ksian hampir genteotan mau pegangan kesulitan bus sudah jalan aja sangat memperihatinkan penumpang lansia, penumpang orang bahwa bayi @transsemarang @dishubkotasmg",2025-12-22 18:32:01
https://www.instagram.com/p/DSkD3ezkgEK/,daffa_yulianto25,Kapan drever PTA trans semarang di bernahi mulai sekarang sebagian drever ada memutuskan musik terlalu keras 📢 saat bertugas @transsemarang @agustinawilujengp,2025-12-22 18:21:29
https://www.instagram.com/p/DSjUWuDEhar/,kwaronbarurt06rw12bak,Selamat hari ibu ❤️,2025-12-22 13:12:16
https://www.instagram.com/p/DSjUWuDEhar/,rizki.hermawan89,"Terima kasih Ibu, jasamu tak ternilai sepanjang masa",2025-12-22 21:04:34
https://www.instagram.com/p/DSjUWuDEhar/,tarilnuraini,Ibu adalah sumber cinta dan kekuatan keluarga,2025-12-22 21:05:03
https://www.instagram.com/p/DSjUWuDEhar/,sekarlwangi,Hormat dan cinta untuk seluruh Ibu Indonesia,2025-12-22 21:05:54
https://www.instagram.com/p/DSjUWuDEhar/,miftahullzaanah,Doa Ibu selalu menjadi cahaya dalam setiap langkah,2025-12-22 21:05:30
https://www.instagram.com/p/DSjUWuDEhar/,febriiyansyahhh,Peran Ibu adalah fondasi masa depan bangsa,2025-12-22 21:06:18
